# Fractal dim =  1.000 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 1.630891e+02  7.213092e-01  1.000000e+00  8.210548e-01  6.127616e-01 
 1.723745e+02  7.204532e-01  1.000000e+00  8.183253e-01  6.105916e-01 
 1.821885e+02  7.196177e-01  1.000000e+00  8.155779e-01  6.084292e-01 
 1.925614e+02  7.188022e-01  1.000000e+00  8.128142e-01  6.062745e-01 
 2.035248e+02  7.180062e-01  1.000000e+00  8.100357e-01  6.041275e-01 
 2.151123e+02  7.172294e-01  1.000000e+00  8.072441e-01  6.019880e-01 
 2.273597e+02  7.164712e-01  1.000000e+00  8.044406e-01  5.998561e-01 
 2.403043e+02  7.157312e-01  1.000000e+00  8.016267e-01  5.977318e-01 
 2.539859e+02  7.150091e-01  1.000000e+00  7.988038e-01  5.956150e-01 
 2.684465e+02  7.143043e-01  1.000000e+00  7.959731e-01  5.935057e-01 
 2.837304e+02  7.136165e-01  1.000000e+00  7.931360e-01  5.914038e-01 
 2.998844e+02  7.129453e-01  1.000000e+00  7.902935e-01  5.893094e-01 
 3.169582e+02  7.122902e-01  1.000000e+00  7.874468e-01  5.872224e-01 
 3.350041e+02  7.116510e-01  1.000000e+00  7.845971e-01  5.851428e-01 
 3.540774e+02  7.110271e-01  1.000000e+00  7.817454e-01  5.830706e-01 
 3.742366e+02  7.104183e-01  1.000000e+00  7.788927e-01  5.810057e-01 
 3.955436e+02  7.098242e-01  1.000000e+00  7.760400e-01  5.789481e-01 
 4.180637e+02  7.092444e-01  1.000000e+00  7.731883e-01  5.768978e-01 
 4.418660e+02  7.086787e-01  1.000000e+00  7.703384e-01  5.748548e-01 
 4.670234e+02  7.081265e-01  1.000000e+00  7.674913e-01  5.728190e-01 
 4.936132e+02  7.075877e-01  1.000000e+00  7.646476e-01  5.707904e-01 
 5.217169e+02  7.070619e-01  1.000000e+00  7.618083e-01  5.687690e-01 
 5.514206e+02  7.065487e-01  1.000000e+00  7.589740e-01  5.667548e-01 
 5.828155e+02  7.060479e-01  1.000000e+00  7.561455e-01  5.647477e-01 
 6.159978e+02  7.055593e-01  1.000000e+00  7.533235e-01  5.627477e-01 
 6.510694e+02  7.050824e-01  1.000000e+00  7.505086e-01  5.607548e-01 
 6.881377e+02  7.046169e-01  1.000000e+00  7.477014e-01  5.587689e-01 
 7.273165e+02  7.041628e-01  1.000000e+00  7.449026e-01  5.567901e-01 
 7.687260e+02  7.037195e-01  1.000000e+00  7.421127e-01  5.548182e-01 
 8.124930e+02  7.032870e-01  1.000000e+00  7.393322e-01  5.528534e-01 
 8.587519e+02  7.028648e-01  1.000000e+00  7.365617e-01  5.508955e-01 
 9.076446e+02  7.024528e-01  1.000000e+00  7.338015e-01  5.489446e-01 
 9.593209e+02  7.020508e-01  1.000000e+00  7.310523e-01  5.470005e-01 
 1.013939e+03  7.016584e-01  1.000000e+00  7.283144e-01  5.450634e-01 
 1.071668e+03  7.012755e-01  1.000000e+00  7.255882e-01  5.431331e-01 
 1.132683e+03  7.009018e-01  1.000000e+00  7.228741e-01  5.412096e-01 
 1.197171e+03  7.005370e-01  1.000000e+00  7.201725e-01  5.392930e-01 
 1.265332e+03  7.001811e-01  1.000000e+00  7.174837e-01  5.373831e-01 
 1.337373e+03  6.998337e-01  1.000000e+00  7.148080e-01  5.354800e-01 
 1.413516e+03  6.994946e-01  1.000000e+00  7.121458e-01  5.335837e-01 
 1.493993e+03  6.991637e-01  1.000000e+00  7.094974e-01  5.316941e-01 
 1.579053e+03  6.988407e-01  1.000000e+00  7.068629e-01  5.298111e-01 
 1.668956e+03  6.985255e-01  1.000000e+00  7.042427e-01  5.279348e-01 
 1.763977e+03  6.982178e-01  1.000000e+00  7.016369e-01  5.260652e-01 
 1.864409e+03  6.979176e-01  1.000000e+00  6.990459e-01  5.242022e-01 
 1.970558e+03  6.976245e-01  1.000000e+00  6.964698e-01  5.223458e-01 
 2.082751e+03  6.973384e-01  1.000000e+00  6.939088e-01  5.204959e-01 
 2.201331e+03  6.970593e-01  1.000000e+00  6.913630e-01  5.186526e-01 
 2.326663e+03  6.967868e-01  1.000000e+00  6.888327e-01  5.168159e-01 
 2.459130e+03  6.965208e-01  1.000000e+00  6.863179e-01  5.149856e-01 
 2.599140e+03  6.962612e-01  1.000000e+00  6.838189e-01  5.131619e-01 
 2.747121e+03  6.960078e-01  1.000000e+00  6.813356e-01  5.113445e-01 
 2.903527e+03  6.957604e-01  1.000000e+00  6.788683e-01  5.095337e-01 
 3.068838e+03  6.955190e-01  1.000000e+00  6.764171e-01  5.077292e-01 
 3.243561e+03  6.952834e-01  1.000000e+00  6.739819e-01  5.059311e-01 
 3.428231e+03  6.950534e-01  1.000000e+00  6.715630e-01  5.041394e-01 
 3.623416e+03  6.948288e-01  1.000000e+00  6.691604e-01  5.023540e-01 
 3.829714e+03  6.946097e-01  1.000000e+00  6.667740e-01  5.005750e-01 
 4.047757e+03  6.943958e-01  1.000000e+00  6.644041e-01  4.988023e-01 
 4.278214e+03  6.941869e-01  1.000000e+00  6.620506e-01  4.970358e-01 
 4.521792e+03  6.939831e-01  1.000000e+00  6.597135e-01  4.952756e-01 
 4.779239e+03  6.937841e-01  1.000000e+00  6.573929e-01  4.935216e-01 
 5.051342e+03  6.935899e-01  1.000000e+00  6.550888e-01  4.917739e-01 
 5.338938e+03  6.934003e-01  1.000000e+00  6.528013e-01  4.900323e-01 
 5.642908e+03  6.932152e-01  1.000000e+00  6.505302e-01  4.882969e-01 
 5.964185e+03  6.930346e-01  1.000000e+00  6.482757e-01  4.865676e-01 
 6.303753e+03  6.928582e-01  1.000000e+00  6.460377e-01  4.848445e-01 
 6.662655e+03  6.926860e-01  1.000000e+00  6.438161e-01  4.831275e-01 
 7.041990e+03  6.925180e-01  1.000000e+00  6.416111e-01  4.814165e-01 
 7.442922e+03  6.923539e-01  1.000000e+00  6.394225e-01  4.797116e-01 
 7.866682e+03  6.921937e-01  1.000000e+00  6.372503e-01  4.780128e-01 
 8.314568e+03  6.920374e-01  1.000000e+00  6.350945e-01  4.763199e-01 
 8.787954e+03  6.918848e-01  1.000000e+00  6.329551e-01  4.746331e-01 
 9.288292e+03  6.917358e-01  1.000000e+00  6.308319e-01  4.729522e-01 
 9.817117e+03  6.915903e-01  1.000000e+00  6.287251e-01  4.712773e-01 
 1.037605e+04  6.914483e-01  1.000000e+00  6.266344e-01  4.696083e-01 
 1.096681e+04  6.913096e-01  1.000000e+00  6.245599e-01  4.679452e-01 
 1.159120e+04  6.911743e-01  1.000000e+00  6.225015e-01  4.662880e-01 
 1.225114e+04  6.910422e-01  1.000000e+00  6.204591e-01  4.646367e-01 
 1.294865e+04  6.909132e-01  1.000000e+00  6.184327e-01  4.629913e-01 
 1.368587e+04  6.907872e-01  1.000000e+00  6.164222e-01  4.613516e-01 
 1.446507e+04  6.906643e-01  1.000000e+00  6.144275e-01  4.597178e-01 
 1.528864e+04  6.905443e-01  1.000000e+00  6.124486e-01  4.580897e-01 
 1.615909e+04  6.904271e-01  1.000000e+00  6.104853e-01  4.564675e-01 
 1.707910e+04  6.903127e-01  1.000000e+00  6.085377e-01  4.548509e-01 
 1.805149e+04  6.902010e-01  1.000000e+00  6.066056e-01  4.532401e-01 
 1.907924e+04  6.900919e-01  1.000000e+00  6.046890e-01  4.516350e-01 
 2.016551e+04  6.899855e-01  1.000000e+00  6.027877e-01  4.500356e-01 
 2.131362e+04  6.898815e-01  1.000000e+00  6.009017e-01  4.484418e-01 
 2.252711e+04  6.897800e-01  1.000000e+00  5.990308e-01  4.468537e-01 
 2.380968e+04  6.896810e-01  1.000000e+00  5.971751e-01  4.452712e-01 
 2.516527e+04  6.895842e-01  1.000000e+00  5.953344e-01  4.436943e-01 
 2.659804e+04  6.894898e-01  1.000000e+00  5.935086e-01  4.421230e-01 
 2.811239e+04  6.893976e-01  1.000000e+00  5.916976e-01  4.405573e-01 
 2.971296e+04  6.893076e-01  1.000000e+00  5.899014e-01  4.389971e-01 
 3.140465e+04  6.892197e-01  1.000000e+00  5.881198e-01  4.374424e-01 
 3.319266e+04  6.891338e-01  1.000000e+00  5.863528e-01  4.358933e-01 
 3.508247e+04  6.890501e-01  1.000000e+00  5.846002e-01  4.343496e-01 
 3.707988e+04  6.889683e-01  1.000000e+00  5.828619e-01  4.328114e-01 
 3.919100e+04  6.888884e-01  1.000000e+00  5.811379e-01  4.312786e-01 
 4.142232e+04  6.888104e-01  1.000000e+00  5.794281e-01  4.297513e-01 
 4.378069e+04  6.887343e-01  1.000000e+00  5.777323e-01  4.282294e-01 
 4.627332e+04  6.886599e-01  1.000000e+00  5.760505e-01  4.267128e-01 
 4.890787e+04  6.885873e-01  1.000000e+00  5.743825e-01  4.252017e-01 
 5.169242e+04  6.885164e-01  1.000000e+00  5.727283e-01  4.236958e-01 
 5.463550e+04  6.884472e-01  1.000000e+00  5.710877e-01  4.221954e-01 
 5.774615e+04  6.883797e-01  1.000000e+00  5.694607e-01  4.207002e-01 
 6.103390e+04  6.883137e-01  1.000000e+00  5.678471e-01  4.192103e-01 
 6.450884e+04  6.882493e-01  1.000000e+00  5.662469e-01  4.177257e-01 
 6.818162e+04  6.881864e-01  1.000000e+00  5.646600e-01  4.162464e-01 
 7.206351e+04  6.881250e-01  1.000000e+00  5.630862e-01  4.147723e-01 
 7.616642e+04  6.880650e-01  1.000000e+00  5.615254e-01  4.133034e-01 
 8.050292e+04  6.880065e-01  1.000000e+00  5.599776e-01  4.118397e-01 
 8.508632e+04  6.879493e-01  1.000000e+00  5.584426e-01  4.103812e-01 
 8.993067e+04  6.878935e-01  1.000000e+00  5.569204e-01  4.089279e-01 
 9.505083e+04  6.878390e-01  1.000000e+00  5.554108e-01  4.074797e-01 
 1.004625e+05  6.877858e-01  1.000000e+00  5.539138e-01  4.060367e-01 
 1.061823e+05  6.877338e-01  1.000000e+00  5.524292e-01  4.045987e-01 
 1.122277e+05  6.876831e-01  1.000000e+00  5.509570e-01  4.031659e-01 
 1.186174e+05  6.876336e-01  1.000000e+00  5.494969e-01  4.017381e-01 
 1.253708e+05  6.875852e-01  1.000000e+00  5.480491e-01  4.003154e-01 
 1.325087e+05  6.875380e-01  1.000000e+00  5.466133e-01  3.988977e-01 
 1.400531e+05  6.874918e-01  1.000000e+00  5.451894e-01  3.974851e-01 
 1.480269e+05  6.874468e-01  1.000000e+00  5.437773e-01  3.960774e-01 
 1.564548e+05  6.874028e-01  1.000000e+00  5.423771e-01  3.946747e-01 
 1.653624e+05  6.873599e-01  1.000000e+00  5.409884e-01  3.932770e-01 
 1.747773e+05  6.873180e-01  1.000000e+00  5.396113e-01  3.918843e-01 
 1.847281e+05  6.872770e-01  1.000000e+00  5.382457e-01  3.904965e-01 
 1.952456e+05  6.872371e-01  1.000000e+00  5.368914e-01  3.891135e-01 
 2.063618e+05  6.871980e-01  1.000000e+00  5.355484e-01  3.877355e-01 
 2.181109e+05  6.871599e-01  1.000000e+00  5.342166e-01  3.863624e-01 
 2.305289e+05  6.871227e-01  1.000000e+00  5.328958e-01  3.849941e-01 
 2.436540e+05  6.870864e-01  1.000000e+00  5.315860e-01  3.836307e-01 
 2.575263e+05  6.870509e-01  1.000000e+00  5.302871e-01  3.822721e-01 
 2.721885e+05  6.870162e-01  1.000000e+00  5.289990e-01  3.809183e-01 
 2.876854e+05  6.869824e-01  1.000000e+00  5.277216e-01  3.795694e-01 
 3.040646e+05  6.869493e-01  1.000000e+00  5.264548e-01  3.782251e-01 
 3.213764e+05  6.869171e-01  1.000000e+00  5.251985e-01  3.768857e-01 
 3.396739e+05  6.868856e-01  1.000000e+00  5.239526e-01  3.755510e-01 
 3.590130e+05  6.868548e-01  1.000000e+00  5.227170e-01  3.742210e-01 
 3.794533e+05  6.868248e-01  1.000000e+00  5.214917e-01  3.728957e-01 
 4.010573e+05  6.867955e-01  1.000000e+00  5.202766e-01  3.715752e-01 
 4.238913e+05  6.867668e-01  1.000000e+00  5.190715e-01  3.702593e-01 
 4.480254e+05  6.867389e-01  1.000000e+00  5.178764e-01  3.689480e-01 
 4.735335e+05  6.867115e-01  1.000000e+00  5.166911e-01  3.676414e-01 
 5.004939e+05  6.866849e-01  1.000000e+00  5.155157e-01  3.663395e-01 
 5.289893e+05  6.866588e-01  1.000000e+00  5.143500e-01  3.650421e-01 
 5.591071e+05  6.866334e-01  1.000000e+00  5.131939e-01  3.637493e-01 
 5.909396e+05  6.866086e-01  1.000000e+00  5.120474e-01  3.624612e-01 
 6.245845e+05  6.865843e-01  1.000000e+00  5.109103e-01  3.611775e-01 
 6.601449e+05  6.865607e-01  1.000000e+00  5.097827e-01  3.598985e-01 
 6.977300e+05  6.865375e-01  1.000000e+00  5.086643e-01  3.586239e-01 
 7.374549e+05  6.865150e-01  1.000000e+00  5.075551e-01  3.573539e-01 
 7.794416e+05  6.864929e-01  1.000000e+00  5.064550e-01  3.560883e-01 
 8.238187e+05  6.864714e-01  1.000000e+00  5.053640e-01  3.548273e-01 
 8.707225e+05  6.864504e-01  1.000000e+00  5.042820e-01  3.535707e-01 
 9.202967e+05  6.864298e-01  1.000000e+00  5.032088e-01  3.523186e-01 
 9.726934e+05  6.864098e-01  1.000000e+00  5.021445e-01  3.510709e-01 
 1.028073e+06  6.863902e-01  1.000000e+00  5.010889e-01  3.498276e-01 
 1.086606e+06  6.863711e-01  1.000000e+00  5.000420e-01  3.485887e-01 
 1.148472e+06  6.863524e-01  1.000000e+00  4.990036e-01  3.473542e-01 
 1.213859e+06  6.863342e-01  1.000000e+00  4.979737e-01  3.461241e-01 
 1.282970e+06  6.863164e-01  1.000000e+00  4.969523e-01  3.448983e-01 
 1.356015e+06  6.862990e-01  1.000000e+00  4.959392e-01  3.436769e-01 
 1.433219e+06  6.862821e-01  1.000000e+00  4.949344e-01  3.424598e-01 
 1.514819e+06  6.862655e-01  1.000000e+00  4.939378e-01  3.412470e-01 
 1.601064e+06  6.862493e-01  1.000000e+00  4.929493e-01  3.400385e-01 
 1.692220e+06  6.862335e-01  1.000000e+00  4.919689e-01  3.388343e-01 
 1.788566e+06  6.862181e-01  1.000000e+00  4.909964e-01  3.376343e-01 
 1.890397e+06  6.862030e-01  1.000000e+00  4.900319e-01  3.364386e-01 
 1.998026e+06  6.861883e-01  1.000000e+00  4.890752e-01  3.352472e-01 
 2.111783e+06  6.861739e-01  1.000000e+00  4.881263e-01  3.340599e-01 
 2.232016e+06  6.861599e-01  1.000000e+00  4.871851e-01  3.328769e-01 
 2.359095e+06  6.861462e-01  1.000000e+00  4.862515e-01  3.316980e-01 
 2.493409e+06  6.861328e-01  1.000000e+00  4.853255e-01  3.305233e-01 
 2.635371e+06  6.861197e-01  1.000000e+00  4.844070e-01  3.293528e-01 
 2.785414e+06  6.861070e-01  1.000000e+00  4.834959e-01  3.281864e-01 
 2.944000e+06  6.860945e-01  1.000000e+00  4.825922e-01  3.270242e-01 
 3.111616e+06  6.860823e-01  1.000000e+00  4.816958e-01  3.258661e-01 
 3.288774e+06  6.860705e-01  1.000000e+00  4.808066e-01  3.247121e-01 
 3.476019e+06  6.860588e-01  1.000000e+00  4.799246e-01  3.235621e-01 
 3.673925e+06  6.860475e-01  1.000000e+00  4.790497e-01  3.224163e-01 
 3.883098e+06  6.860364e-01  1.000000e+00  4.781818e-01  3.212744e-01 
 4.104181e+06  6.860256e-01  1.000000e+00  4.773209e-01  3.201367e-01 
 4.337850e+06  6.860151e-01  1.000000e+00  4.764670e-01  3.190029e-01 
 4.584824e+06  6.860048e-01  1.000000e+00  4.756199e-01  3.178732e-01 
 4.845859e+06  6.859947e-01  1.000000e+00  4.747795e-01  3.167475e-01 
 5.121755e+06  6.859849e-01  1.000000e+00  4.739459e-01  3.156258e-01 
 5.413360e+06  6.859753e-01  1.000000e+00  4.731190e-01  3.145080e-01 
 5.721568e+06  6.859659e-01  1.000000e+00  4.722987e-01  3.133942e-01 
 6.047322e+06  6.859568e-01  1.000000e+00  4.714850e-01  3.122844e-01 
 6.391624e+06  6.859478e-01  1.000000e+00  4.706777e-01  3.111784e-01 
 6.755528e+06  6.859391e-01  1.000000e+00  4.698769e-01  3.100764e-01 
 7.140151e+06  6.859306e-01  1.000000e+00  4.690825e-01  3.089783e-01 
 7.546673e+06  6.859223e-01  1.000000e+00  4.682944e-01  3.078841e-01 
 7.976339e+06  6.859141e-01  1.000000e+00  4.675126e-01  3.067938e-01 
 8.430468e+06  6.859062e-01  1.000000e+00  4.667369e-01  3.057073e-01 
 8.910453e+06  6.858984e-01  1.000000e+00  4.659675e-01  3.046246e-01 
 9.417766e+06  6.858909e-01  1.000000e+00  4.652041e-01  3.035458e-01 
 9.953962e+06  6.858835e-01  1.000000e+00  4.644468e-01  3.024709e-01 
 1.052069e+07  6.858763e-01  1.000000e+00  4.636955e-01  3.013997e-01 
 1.111968e+07  6.858692e-01  1.000000e+00  4.629501e-01  3.003323e-01 
 1.175277e+07  6.858623e-01  1.000000e+00  4.622106e-01  2.992687e-01 
 1.242191e+07  6.858556e-01  1.000000e+00  4.614770e-01  2.982089e-01 
 1.312915e+07  6.858491e-01  1.000000e+00  4.607491e-01  2.971528e-01 
 1.387665e+07  6.858426e-01  1.000000e+00  4.600270e-01  2.961005e-01 
 1.466671e+07  6.858364e-01  1.000000e+00  4.593105e-01  2.950518e-01 
 1.550175e+07  6.858303e-01  1.000000e+00  4.585997e-01  2.940069e-01 
 1.638434e+07  6.858243e-01  1.000000e+00  4.578945e-01  2.929657e-01 
 1.731717e+07  6.858185e-01  1.000000e+00  4.571948e-01  2.919282e-01 
 1.830312e+07  6.858128e-01  1.000000e+00  4.565006e-01  2.908944e-01 
 1.934520e+07  6.858072e-01  1.000000e+00  4.558119e-01  2.898642e-01 
 2.044661e+07  6.858018e-01  1.000000e+00  4.551285e-01  2.888377e-01 
 2.161073e+07  6.857965e-01  1.000000e+00  4.544505e-01  2.878148e-01 
 2.284112e+07  6.857913e-01  1.000000e+00  4.537777e-01  2.867955e-01 
 2.414157e+07  6.857863e-01  1.000000e+00  4.531102e-01  2.857799e-01 
 2.551606e+07  6.857813e-01  1.000000e+00  4.524480e-01  2.847678e-01 
 2.696881e+07  6.857765e-01  1.000000e+00  4.517908e-01  2.837593e-01 
 2.850426e+07  6.857718e-01  1.000000e+00  4.511388e-01  2.827544e-01 
 3.012714e+07  6.857672e-01  1.000000e+00  4.504919e-01  2.817531e-01 
 3.184242e+07  6.857627e-01  1.000000e+00  4.498500e-01  2.807553e-01 
 3.365535e+07  6.857583e-01  1.000000e+00  4.492130e-01  2.797610e-01 
 3.557150e+07  6.857540e-01  1.000000e+00  4.485810e-01  2.787703e-01 
 3.759675e+07  6.857498e-01  1.000000e+00  4.479539e-01  2.777830e-01 
 3.973730e+07  6.857458e-01  1.000000e+00  4.473317e-01  2.767993e-01 
 4.199973e+07  6.857418e-01  1.000000e+00  4.467142e-01  2.758190e-01 
 4.439097e+07  6.857379e-01  1.000000e+00  4.461015e-01  2.748422e-01 
 4.691835e+07  6.857341e-01  1.000000e+00  4.454936e-01  2.738689e-01 
 4.958962e+07  6.857304e-01  1.000000e+00  4.448903e-01  2.728990e-01 
 5.241298e+07  6.857267e-01  1.000000e+00  4.442917e-01  2.719326e-01 
 5.539709e+07  6.857232e-01  1.000000e+00  4.436976e-01  2.709695e-01 
 5.855110e+07  6.857197e-01  1.000000e+00  4.431082e-01  2.700099e-01 
 6.188468e+07  6.857163e-01  1.000000e+00  4.425232e-01  2.690537e-01 
 6.540806e+07  6.857130e-01  1.000000e+00  4.419428e-01  2.681009e-01 
 6.913204e+07  6.857098e-01  1.000000e+00  4.413668e-01  2.671514e-01 
 7.306804e+07  6.857067e-01  1.000000e+00  4.407952e-01  2.662053e-01 
 7.722814e+07  6.857036e-01  1.000000e+00  4.402279e-01  2.652626e-01 
 8.162509e+07  6.857006e-01  1.000000e+00  4.396650e-01  2.643232e-01 
 8.627237e+07  6.856977e-01  1.000000e+00  4.391064e-01  2.633871e-01 
 9.118425e+07  6.856948e-01  1.000000e+00  4.385520e-01  2.624544e-01 
 9.637579e+07  6.856920e-01  1.000000e+00  4.380019e-01  2.615249e-01 
 1.018629e+08  6.856893e-01  1.000000e+00  4.374560e-01  2.605987e-01 
 1.076624e+08  6.856866e-01  1.000000e+00  4.369142e-01  2.596758e-01 
 1.137921e+08  6.856840e-01  1.000000e+00  4.363765e-01  2.587562e-01 
 1.202708e+08  6.856815e-01  1.000000e+00  4.358429e-01  2.578399e-01 
 1.271184e+08  6.856790e-01  1.000000e+00  4.353133e-01  2.569267e-01 
 1.343558e+08  6.856766e-01  1.000000e+00  4.347877e-01  2.560169e-01 
 1.420053e+08  6.856742e-01  1.000000e+00  4.342661e-01  2.551102e-01 
 1.500903e+08  6.856719e-01  1.000000e+00  4.337485e-01  2.542068e-01 
 1.586357e+08  6.856696e-01  1.000000e+00  4.332347e-01  2.533065e-01 
 1.676675e+08  6.856674e-01  1.000000e+00  4.327249e-01  2.524094e-01 
 1.772136e+08  6.856653e-01  1.000000e+00  4.322188e-01  2.515156e-01 
 1.873032e+08  6.856632e-01  1.000000e+00  4.317166e-01  2.506248e-01 
 1.979672e+08  6.856611e-01  1.000000e+00  4.312182e-01  2.497373e-01 
 2.092383e+08  6.856591e-01  1.000000e+00  4.307234e-01  2.488529e-01 
 2.211512e+08  6.856571e-01  1.000000e+00  4.302324e-01  2.479716e-01 
 2.337424e+08  6.856552e-01  1.000000e+00  4.297451e-01  2.470934e-01 
 2.470504e+08  6.856533e-01  1.000000e+00  4.292615e-01  2.462183e-01 
 2.611161e+08  6.856515e-01  1.000000e+00  4.287814e-01  2.453464e-01 
 2.759826e+08  6.856497e-01  1.000000e+00  4.283049e-01  2.444775e-01 
 2.916956e+08  6.856480e-01  1.000000e+00  4.278320e-01  2.436117e-01 
 3.083031e+08  6.856463e-01  1.000000e+00  4.273626e-01  2.427490e-01 
 3.258562e+08  6.856446e-01  1.000000e+00  4.268967e-01  2.418893e-01 
 3.444087e+08  6.856430e-01  1.000000e+00  4.264343e-01  2.410327e-01 
 3.640175e+08  6.856414e-01  1.000000e+00  4.259753e-01  2.401791e-01 
 3.847427e+08  6.856399e-01  1.000000e+00  4.255197e-01  2.393285e-01 
 4.066478e+08  6.856384e-01  1.000000e+00  4.250675e-01  2.384810e-01 
 4.298001e+08  6.856369e-01  1.000000e+00  4.246187e-01  2.376364e-01 
 4.542706e+08  6.856355e-01  1.000000e+00  4.241731e-01  2.367948e-01 
 4.801343e+08  6.856340e-01  1.000000e+00  4.237309e-01  2.359562e-01 
 5.074705e+08  6.856327e-01  1.000000e+00  4.232919e-01  2.351206e-01 
 5.363631e+08  6.856313e-01  1.000000e+00  4.228562e-01  2.342880e-01 
 5.669007e+08  6.856300e-01  1.000000e+00  4.224237e-01  2.334583e-01 
 5.991770e+08  6.856287e-01  1.000000e+00  4.219944e-01  2.326315e-01 
 6.332908e+08  6.856275e-01  1.000000e+00  4.215682e-01  2.318076e-01 
 6.693470e+08  6.856263e-01  1.000000e+00  4.211452e-01  2.309867e-01 
 7.074559e+08  6.856251e-01  1.000000e+00  4.207252e-01  2.301687e-01 
 7.477346e+08  6.856239e-01  1.000000e+00  4.203084e-01  2.293536e-01 
 7.903066e+08  6.856228e-01  1.000000e+00  4.198946e-01  2.285413e-01 
 8.353023e+08  6.856217e-01  1.000000e+00  4.194838e-01  2.277320e-01 
 8.828599e+08  6.856206e-01  1.000000e+00  4.190761e-01  2.269255e-01 
 9.331251e+08  6.856195e-01  1.000000e+00  4.186713e-01  2.261219e-01 
 9.862522e+08  6.856185e-01  1.000000e+00  4.182695e-01  2.253211e-01 
 1.042404e+09  6.856175e-01  1.000000e+00  4.178706e-01  2.245231e-01 
 1.101753e+09  6.856165e-01  1.000000e+00  4.174746e-01  2.237280e-01 
 1.164481e+09  6.856155e-01  1.000000e+00  4.170815e-01  2.229357e-01 
 1.230780e+09  6.856146e-01  1.000000e+00  4.166912e-01  2.221462e-01 
 1.300854e+09  6.856136e-01  1.000000e+00  4.163038e-01  2.213595e-01 
 1.374917e+09  6.856127e-01  1.000000e+00  4.159192e-01  2.205755e-01 
 1.453198e+09  6.856119e-01  1.000000e+00  4.155374e-01  2.197944e-01 
 1.535935e+09  6.856110e-01  1.000000e+00  4.151583e-01  2.190160e-01 
 1.623382e+09  6.856102e-01  1.000000e+00  4.147820e-01  2.182404e-01 
 1.715809e+09  6.856094e-01  1.000000e+00  4.144084e-01  2.174675e-01 
 1.813498e+09  6.856086e-01  1.000000e+00  4.140375e-01  2.166974e-01 
 1.916748e+09  6.856078e-01  1.000000e+00  4.136693e-01  2.159299e-01 
 2.025878e+09  6.856070e-01  1.000000e+00  4.133038e-01  2.151652e-01 
 2.141220e+09  6.856063e-01  1.000000e+00  4.129408e-01  2.144033e-01 
 2.263130e+09  6.856055e-01  1.000000e+00  4.125805e-01  2.136440e-01 
 2.391980e+09  6.856048e-01  1.000000e+00  4.122228e-01  2.128874e-01 
 2.528166e+09  6.856041e-01  1.000000e+00  4.118676e-01  2.121334e-01 
 2.672106e+09  6.856035e-01  1.000000e+00  4.115150e-01  2.113822e-01 
 2.824241e+09  6.856028e-01  1.000000e+00  4.111649e-01  2.106336e-01 
