#           N         Chain          BCCA          BPCA
 1.331216e+10  7.608597e-01  1.674330e-01  1.123969e-03
 1.407008e+10  7.608597e-01  1.672170e-01  1.103411e-03
 1.487115e+10  7.608596e-01  1.670022e-01  1.083229e-03
 1.571784e+10  7.608596e-01  1.667885e-01  1.063417e-03
 1.661273e+10  7.608596e-01  1.665760e-01  1.043966e-03
 1.755856e+10  7.608596e-01  1.663647e-01  1.024872e-03
 1.855825e+10  7.608595e-01  1.661545e-01  1.006126e-03
 1.961486e+10  7.608595e-01  1.659455e-01  9.877239e-04
 2.073162e+10  7.608595e-01  1.657376e-01  9.696582e-04
 2.191197e+10  7.608594e-01  1.655308e-01  9.519229e-04
 2.315951e+10  7.608594e-01  1.653251e-01  9.345120e-04
 2.447809e+10  7.608594e-01  1.651205e-01  9.174196e-04
 2.587174e+10  7.608593e-01  1.649171e-01  9.006398e-04
 2.734474e+10  7.608593e-01  1.647147e-01  8.841670e-04
 2.890160e+10  7.608593e-01  1.645134e-01  8.679955e-04
 3.054710e+10  7.608592e-01  1.643132e-01  8.521198e-04
 3.228628e+10  7.608592e-01  1.641140e-01  8.365346e-04
 3.412449e+10  7.608592e-01  1.639159e-01  8.212343e-04
 3.606735e+10  7.608591e-01  1.637189e-01  8.062140e-04
 3.812083e+10  7.608591e-01  1.635229e-01  7.914684e-04
 4.029122e+10  7.608591e-01  1.633279e-01  7.769925e-04
 4.258518e+10  7.608590e-01  1.631340e-01  7.627814e-04
 4.500975e+10  7.608590e-01  1.629411e-01  7.488303e-04
 4.757236e+10  7.608590e-01  1.627492e-01  7.351343e-04
 5.028087e+10  7.608589e-01  1.625583e-01  7.216888e-04
 5.314359e+10  7.608589e-01  1.623684e-01  7.084893e-04
 5.616930e+10  7.608589e-01  1.621795e-01  6.955312e-04
 5.936727e+10  7.608588e-01  1.619916e-01  6.828102e-04
 6.274732e+10  7.608588e-01  1.618047e-01  6.703218e-04
 6.631981e+10  7.608588e-01  1.616188e-01  6.580618e-04
 7.009570e+10  7.608587e-01  1.614338e-01  6.460261e-04
 7.408657e+10  7.608587e-01  1.612498e-01  6.342106e-04
 7.830465e+10  7.608587e-01  1.610667e-01  6.226111e-04
 8.276289e+10  7.608586e-01  1.608846e-01  6.112238e-04
 8.747496e+10  7.608586e-01  1.607034e-01  6.000448e-04
 9.245531e+10  7.608586e-01  1.605231e-01  5.890703e-04
 9.771921e+10  7.608585e-01  1.603438e-01  5.782965e-04
 1.032828e+11  7.608585e-01  1.601654e-01  5.677197e-04
 1.091632e+11  7.608585e-01  1.599879e-01  5.573365e-04
 1.153783e+11  7.608584e-01  1.598113e-01  5.471431e-04
 1.219473e+11  7.608584e-01  1.596356e-01  5.371362e-04
 1.288904e+11  7.608584e-01  1.594608e-01  5.273123e-04
 1.362287e+11  7.608583e-01  1.592869e-01  5.176681e-04
 1.439848e+11  7.608583e-01  1.591139e-01  5.082003e-04
 1.521825e+11  7.608583e-01  1.589418e-01  4.989056e-04
 1.608469e+11  7.608582e-01  1.587705e-01  4.897810e-04
 1.700047e+11  7.608582e-01  1.586001e-01  4.808232e-04
 1.796838e+11  7.608581e-01  1.584306e-01  4.720293e-04
 1.899141e+11  7.608581e-01  1.582619e-01  4.633962e-04
 2.007267e+11  7.608581e-01  1.580940e-01  4.549211e-04
 2.121550e+11  7.608580e-01  1.579270e-01  4.466009e-04
 2.242340e+11  7.608580e-01  1.577609e-01  4.384329e-04
 2.370006e+11  7.608580e-01  1.575955e-01  4.304144e-04
 2.504942e+11  7.608579e-01  1.574310e-01  4.225424e-04
 2.647559e+11  7.608579e-01  1.572673e-01  4.148145e-04
 2.798297e+11  7.608579e-01  1.571045e-01  4.072279e-04
 2.957617e+11  7.608578e-01  1.569424e-01  3.997800e-04
 3.126007e+11  7.608578e-01  1.567812e-01  3.924684e-04
 3.303985e+11  7.608578e-01  1.566207e-01  3.852905e-04
 3.492096e+11  7.608577e-01  1.564610e-01  3.782439e-04
 3.690917e+11  7.608577e-01  1.563022e-01  3.713262e-04
 3.901058e+11  7.608576e-01  1.561441e-01  3.645350e-04
 4.123163e+11  7.608576e-01  1.559868e-01  3.578680e-04
 4.357913e+11  7.608576e-01  1.558302e-01  3.513229e-04
 4.606029e+11  7.608575e-01  1.556744e-01  3.448976e-04
 4.868271e+11  7.608575e-01  1.555194e-01  3.385897e-04
 5.145444e+11  7.608575e-01  1.553652e-01  3.323973e-04
 5.438397e+11  7.608574e-01  1.552117e-01  3.263181e-04
 5.748030e+11  7.608574e-01  1.550589e-01  3.203501e-04
 6.075292e+11  7.608574e-01  1.549069e-01  3.144912e-04
 6.421186e+11  7.608573e-01  1.547557e-01  3.087395e-04
 6.786773e+11  7.608573e-01  1.546051e-01  3.030930e-04
 7.173175e+11  7.608573e-01  1.544553e-01  2.975497e-04
 7.581576e+11  7.608572e-01  1.543062e-01  2.921079e-04
 8.013230e+11  7.608572e-01  1.541579e-01  2.867655e-04
 8.469460e+11  7.608571e-01  1.540102e-01  2.815209e-04
 8.951665e+11  7.608571e-01  1.538633e-01  2.763722e-04
 9.461324e+11  7.608571e-01  1.537171e-01  2.713177e-04
 1.000000e+12  7.608570e-01  1.535715e-01  2.663556e-04
