#           N         Chain          BCCA          BPCA
 1.331216e+10  1.187021e+00  7.939242e+00  2.561135e+01
 1.407008e+10  1.187023e+00  7.971796e+00  2.569048e+01
 1.487115e+10  1.187025e+00  8.004363e+00  2.576948e+01
 1.571784e+10  1.187028e+00  8.036942e+00  2.584836e+01
 1.661273e+10  1.187030e+00  8.069532e+00  2.592712e+01
 1.755856e+10  1.187032e+00  8.102134e+00  2.600576e+01
 1.855825e+10  1.187035e+00  8.134745e+00  2.608428e+01
 1.961486e+10  1.187037e+00  8.167366e+00  2.616268e+01
 2.073162e+10  1.187039e+00  8.199995e+00  2.624096e+01
 2.191197e+10  1.187042e+00  8.232632e+00  2.631912e+01
 2.315951e+10  1.187044e+00  8.265275e+00  2.639717e+01
 2.447809e+10  1.187046e+00  8.297925e+00  2.647510e+01
 2.587174e+10  1.187049e+00  8.330581e+00  2.655292e+01
 2.734474e+10  1.187051e+00  8.363241e+00  2.663062e+01
 2.890160e+10  1.187054e+00  8.395905e+00  2.670820e+01
 3.054710e+10  1.187056e+00  8.428572e+00  2.678567e+01
 3.228628e+10  1.187058e+00  8.461241e+00  2.686302e+01
 3.412449e+10  1.187061e+00  8.493913e+00  2.694026e+01
 3.606735e+10  1.187063e+00  8.526586e+00  2.701738e+01
 3.812083e+10  1.187066e+00  8.559259e+00  2.709440e+01
 4.029122e+10  1.187068e+00  8.591931e+00  2.717129e+01
 4.258518e+10  1.187070e+00  8.624603e+00  2.724808e+01
 4.500975e+10  1.187073e+00  8.657273e+00  2.732476e+01
 4.757236e+10  1.187075e+00  8.689940e+00  2.740132e+01
 5.028087e+10  1.187078e+00  8.722605e+00  2.747778e+01
 5.314359e+10  1.187080e+00  8.755265e+00  2.755412e+01
 5.616930e+10  1.187083e+00  8.787921e+00  2.763035e+01
 5.936727e+10  1.187085e+00  8.820573e+00  2.770647e+01
 6.274732e+10  1.187087e+00  8.853218e+00  2.778249e+01
 6.631981e+10  1.187090e+00  8.885857e+00  2.785839e+01
 7.009570e+10  1.187092e+00  8.918489e+00  2.793419e+01
 7.408657e+10  1.187095e+00  8.951113e+00  2.800988e+01
 7.830465e+10  1.187097e+00  8.983729e+00  2.808546e+01
 8.276289e+10  1.187100e+00  9.016336e+00  2.816094e+01
 8.747496e+10  1.187102e+00  9.048933e+00  2.823631e+01
 9.245531e+10  1.187105e+00  9.081521e+00  2.831157e+01
 9.771921e+10  1.187107e+00  9.114097e+00  2.838673e+01
 1.032828e+11  1.187110e+00  9.146662e+00  2.846178e+01
 1.091632e+11  1.187112e+00  9.179215e+00  2.853673e+01
 1.153783e+11  1.187115e+00  9.211755e+00  2.861157e+01
 1.219473e+11  1.187117e+00  9.244282e+00  2.868631e+01
 1.288904e+11  1.187120e+00  9.276796e+00  2.876094e+01
 1.362287e+11  1.187122e+00  9.309294e+00  2.883547e+01
 1.439848e+11  1.187125e+00  9.341778e+00  2.890990e+01
 1.521825e+11  1.187127e+00  9.374247e+00  2.898423e+01
 1.608469e+11  1.187130e+00  9.406699e+00  2.905845e+01
 1.700047e+11  1.187132e+00  9.439135e+00  2.913257e+01
 1.796838e+11  1.187135e+00  9.471553e+00  2.920660e+01
 1.899141e+11  1.187138e+00  9.503953e+00  2.928052e+01
 2.007267e+11  1.187140e+00  9.536336e+00  2.935434e+01
 2.121550e+11  1.187143e+00  9.568699e+00  2.942806e+01
 2.242340e+11  1.187145e+00  9.601043e+00  2.950168e+01
 2.370006e+11  1.187148e+00  9.633367e+00  2.957520e+01
 2.504942e+11  1.187150e+00  9.665670e+00  2.964862e+01
 2.647559e+11  1.187153e+00  9.697953e+00  2.972194e+01
 2.798297e+11  1.187156e+00  9.730214e+00  2.979517e+01
 2.957617e+11  1.187158e+00  9.762453e+00  2.986829e+01
 3.126007e+11  1.187161e+00  9.794669e+00  2.994132e+01
 3.303985e+11  1.187163e+00  9.826863e+00  3.001426e+01
 3.492096e+11  1.187166e+00  9.859033e+00  3.008709e+01
 3.690917e+11  1.187169e+00  9.891178e+00  3.015983e+01
 3.901058e+11  1.187171e+00  9.923300e+00  3.023247e+01
 4.123163e+11  1.187174e+00  9.955396e+00  3.030502e+01
 4.357913e+11  1.187176e+00  9.987467e+00  3.037747e+01
 4.606029e+11  1.187179e+00  1.001951e+01  3.044983e+01
 4.868271e+11  1.187182e+00  1.005153e+01  3.052209e+01
 5.145444e+11  1.187184e+00  1.008352e+01  3.059426e+01
 5.438397e+11  1.187187e+00  1.011549e+01  3.066633e+01
 5.748030e+11  1.187190e+00  1.014742e+01  3.073831e+01
 6.075292e+11  1.187192e+00  1.017933e+01  3.081020e+01
 6.421186e+11  1.187195e+00  1.021121e+01  3.088199e+01
 6.786773e+11  1.187198e+00  1.024306e+01  3.095369e+01
 7.173175e+11  1.187200e+00  1.027488e+01  3.102530e+01
 7.581576e+11  1.187203e+00  1.030667e+01  3.109682e+01
 8.013230e+11  1.187206e+00  1.033843e+01  3.116824e+01
 8.469460e+11  1.187208e+00  1.037016e+01  3.123958e+01
 8.951665e+11  1.187211e+00  1.040186e+01  3.131082e+01
 9.461324e+11  1.187214e+00  1.043353e+01  3.138197e+01
 1.000000e+12  1.187217e+00  1.046517e+01  3.145303e+01
