#           N         Chain          BCCA          BPCA
 9.953962e+06  8.387531e-01  3.960170e-01  2.212149e-02
 1.052069e+07  8.387530e-01  3.954765e-01  2.172435e-02
 1.111968e+07  8.387530e-01  3.949391e-01  2.133421e-02
 1.175277e+07  8.387530e-01  3.944047e-01  2.095096e-02
 1.242191e+07  8.387530e-01  3.938733e-01  2.057446e-02
 1.312915e+07  8.387529e-01  3.933449e-01  2.020462e-02
 1.387665e+07  8.387529e-01  3.928194e-01  1.984131e-02
 1.466671e+07  8.387529e-01  3.922968e-01  1.948442e-02
 1.550175e+07  8.387529e-01  3.917772e-01  1.913385e-02
 1.638434e+07  8.387528e-01  3.912604e-01  1.878948e-02
 1.731717e+07  8.387528e-01  3.907465e-01  1.845121e-02
 1.830312e+07  8.387528e-01  3.902354e-01  1.811894e-02
 1.934520e+07  8.387528e-01  3.897272e-01  1.779255e-02
 2.044661e+07  8.387528e-01  3.892217e-01  1.747196e-02
 2.161073e+07  8.387527e-01  3.887190e-01  1.715707e-02
 2.284112e+07  8.387527e-01  3.882191e-01  1.684776e-02
 2.414157e+07  8.387527e-01  3.877219e-01  1.654395e-02
 2.551606e+07  8.387527e-01  3.872274e-01  1.624555e-02
 2.696881e+07  8.387527e-01  3.867356e-01  1.595245e-02
 2.850426e+07  8.387526e-01  3.862465e-01  1.566457e-02
 3.012714e+07  8.387526e-01  3.857600e-01  1.538182e-02
 3.184242e+07  8.387526e-01  3.852762e-01  1.510410e-02
 3.365535e+07  8.387526e-01  3.847949e-01  1.483133e-02
 3.557150e+07  8.387526e-01  3.843163e-01  1.456343e-02
 3.759675e+07  8.387525e-01  3.838403e-01  1.430031e-02
 3.973730e+07  8.387525e-01  3.833668e-01  1.404189e-02
 4.199973e+07  8.387525e-01  3.828958e-01  1.378808e-02
 4.439097e+07  8.387525e-01  3.824274e-01  1.353880e-02
 4.691835e+07  8.387525e-01  3.819615e-01  1.329398e-02
 4.958962e+07  8.387524e-01  3.814980e-01  1.305354e-02
 5.241298e+07  8.387524e-01  3.810371e-01  1.281740e-02
 5.539709e+07  8.387524e-01  3.805786e-01  1.258549e-02
 5.855110e+07  8.387524e-01  3.801225e-01  1.235772e-02
 6.188468e+07  8.387524e-01  3.796688e-01  1.213404e-02
 6.540806e+07  8.387524e-01  3.792175e-01  1.191436e-02
 6.913204e+07  8.387523e-01  3.787686e-01  1.169863e-02
 7.306804e+07  8.387523e-01  3.783221e-01  1.148676e-02
 7.722814e+07  8.387523e-01  3.778779e-01  1.127868e-02
 8.162509e+07  8.387523e-01  3.774360e-01  1.107435e-02
 8.627237e+07  8.387523e-01  3.769965e-01  1.087368e-02
 9.118425e+07  8.387523e-01  3.765592e-01  1.067661e-02
 9.637579e+07  8.387522e-01  3.761243e-01  1.048308e-02
 1.018629e+08  8.387522e-01  3.756916e-01  1.029303e-02
 1.076624e+08  8.387522e-01  3.752611e-01  1.010640e-02
 1.137921e+08  8.387522e-01  3.748329e-01  9.923122e-03
 1.202708e+08  8.387522e-01  3.744069e-01  9.743140e-03
 1.271184e+08  8.387521e-01  3.739831e-01  9.566395e-03
 1.343558e+08  8.387521e-01  3.735615e-01  9.392831e-03
 1.420053e+08  8.387521e-01  3.731420e-01  9.222391e-03
 1.500903e+08  8.387521e-01  3.727247e-01  9.055021e-03
 1.586357e+08  8.387521e-01  3.723096e-01  8.890664e-03
 1.676675e+08  8.387521e-01  3.718966e-01  8.729269e-03
 1.772136e+08  8.387520e-01  3.714857e-01  8.570782e-03
 1.873032e+08  8.387520e-01  3.710769e-01  8.415152e-03
 1.979672e+08  8.387520e-01  3.706702e-01  8.262328e-03
 2.092383e+08  8.387520e-01  3.702655e-01  8.112260e-03
 2.211512e+08  8.387520e-01  3.698629e-01  7.964899e-03
 2.337424e+08  8.387520e-01  3.694624e-01  7.820198e-03
 2.470504e+08  8.387519e-01  3.690639e-01  7.678108e-03
 2.611161e+08  8.387519e-01  3.686674e-01  7.538583e-03
 2.759826e+08  8.387519e-01  3.682729e-01  7.401578e-03
 2.916956e+08  8.387519e-01  3.678804e-01  7.267047e-03
 3.083031e+08  8.387519e-01  3.674898e-01  7.134947e-03
 3.258562e+08  8.387519e-01  3.671012e-01  7.005233e-03
 3.444087e+08  8.387518e-01  3.667146e-01  6.877864e-03
 3.640175e+08  8.387518e-01  3.663299e-01  6.752798e-03
 3.847427e+08  8.387518e-01  3.659471e-01  6.629993e-03
 4.066478e+08  8.387518e-01  3.655663e-01  6.509409e-03
 4.298001e+08  8.387518e-01  3.651873e-01  6.391006e-03
 4.542706e+08  8.387517e-01  3.648102e-01  6.274745e-03
 4.801343e+08  8.387517e-01  3.644350e-01  6.160588e-03
 5.074705e+08  8.387517e-01  3.640617e-01  6.048497e-03
 5.363631e+08  8.387517e-01  3.636902e-01  5.938436e-03
 5.669007e+08  8.387517e-01  3.633205e-01  5.830367e-03
 5.991770e+08  8.387517e-01  3.629527e-01  5.724256e-03
 6.332908e+08  8.387516e-01  3.625866e-01  5.620066e-03
 6.693470e+08  8.387516e-01  3.622224e-01  5.517764e-03
 7.074559e+08  8.387516e-01  3.618599e-01  5.417316e-03
 7.477346e+08  8.387516e-01  3.614993e-01  5.318688e-03
 7.903066e+08  8.387516e-01  3.611404e-01  5.221847e-03
 8.353023e+08  8.387516e-01  3.607832e-01  5.126762e-03
 8.828599e+08  8.387515e-01  3.604278e-01  5.033401e-03
 9.331251e+08  8.387515e-01  3.600741e-01  4.941734e-03
 9.862522e+08  8.387515e-01  3.597222e-01  4.851728e-03
 1.042404e+09  8.387515e-01  3.593719e-01  4.763356e-03
 1.101753e+09  8.387515e-01  3.590234e-01  4.676586e-03
 1.164481e+09  8.387514e-01  3.586765e-01  4.591392e-03
 1.230780e+09  8.387514e-01  3.583313e-01  4.507743e-03
 1.300854e+09  8.387514e-01  3.579878e-01  4.425612e-03
 1.374917e+09  8.387514e-01  3.576459e-01  4.344973e-03
 1.453198e+09  8.387514e-01  3.573057e-01  4.265797e-03
 1.535935e+09  8.387514e-01  3.569671e-01  4.188059e-03
 1.623382e+09  8.387513e-01  3.566301e-01  4.111733e-03
 1.715809e+09  8.387513e-01  3.562948e-01  4.036793e-03
 1.813498e+09  8.387513e-01  3.559610e-01  3.963214e-03
 1.916748e+09  8.387513e-01  3.556289e-01  3.890972e-03
 2.025878e+09  8.387513e-01  3.552983e-01  3.820042e-03
 2.141220e+09  8.387512e-01  3.549693e-01  3.750402e-03
 2.263130e+09  8.387512e-01  3.546418e-01  3.682027e-03
 2.391980e+09  8.387512e-01  3.543160e-01  3.614895e-03
 2.528166e+09  8.387512e-01  3.539916e-01  3.548983e-03
 2.672106e+09  8.387512e-01  3.536688e-01  3.484269e-03
 2.824241e+09  8.387512e-01  3.533475e-01  3.420732e-03
 2.985038e+09  8.387511e-01  3.530278e-01  3.358350e-03
