#           N         Chain          BCCA          BPCA
 9.202967e+05  8.488265e-01  4.370735e-01  5.308001e-02
 9.726934e+05  8.488265e-01  4.364259e-01  5.220533e-02
 1.028073e+06  8.488265e-01  4.357832e-01  5.134450e-02
 1.086606e+06  8.488265e-01  4.351454e-01  5.049731e-02
 1.148472e+06  8.488265e-01  4.345125e-01  4.966356e-02
 1.213859e+06  8.488265e-01  4.338844e-01  4.884306e-02
 1.282970e+06  8.488265e-01  4.332611e-01  4.803562e-02
 1.356015e+06  8.488265e-01  4.326425e-01  4.724103e-02
 1.433219e+06  8.488265e-01  4.320286e-01  4.645912e-02
 1.514819e+06  8.488265e-01  4.314194e-01  4.568968e-02
 1.601064e+06  8.488265e-01  4.308148e-01  4.493255e-02
 1.692220e+06  8.488265e-01  4.302149e-01  4.418753e-02
 1.788566e+06  8.488264e-01  4.296195e-01  4.345444e-02
 1.890397e+06  8.488264e-01  4.290286e-01  4.273310e-02
 1.998026e+06  8.488264e-01  4.284423e-01  4.202335e-02
 2.111783e+06  8.488264e-01  4.278603e-01  4.132500e-02
 2.232016e+06  8.488264e-01  4.272829e-01  4.063789e-02
 2.359095e+06  8.488264e-01  4.267098e-01  3.996183e-02
 2.493409e+06  8.488264e-01  4.261411e-01  3.929668e-02
 2.635371e+06  8.488264e-01  4.255767e-01  3.864226e-02
 2.785414e+06  8.488264e-01  4.250166e-01  3.799840e-02
 2.944000e+06  8.488264e-01  4.244608e-01  3.736496e-02
 3.111616e+06  8.488264e-01  4.239092e-01  3.674176e-02
 3.288774e+06  8.488264e-01  4.233618e-01  3.612866e-02
 3.476019e+06  8.488264e-01  4.228186e-01  3.552549e-02
 3.673925e+06  8.488264e-01  4.222795e-01  3.493211e-02
 3.883098e+06  8.488264e-01  4.217445e-01  3.434837e-02
 4.104181e+06  8.488264e-01  4.212136e-01  3.377412e-02
 4.337850e+06  8.488264e-01  4.206867e-01  3.320921e-02
 4.584824e+06  8.488264e-01  4.201638e-01  3.265349e-02
 4.845859e+06  8.488264e-01  4.196449e-01  3.210683e-02
 5.121755e+06  8.488264e-01  4.191300e-01  3.156909e-02
 5.413360e+06  8.488264e-01  4.186190e-01  3.104013e-02
 5.721568e+06  8.488264e-01  4.181119e-01  3.051980e-02
 6.047322e+06  8.488264e-01  4.176086e-01  3.000799e-02
 6.391624e+06  8.488264e-01  4.171092e-01  2.950454e-02
 6.755528e+06  8.488264e-01  4.166135e-01  2.900934e-02
 7.140151e+06  8.488264e-01  4.161217e-01  2.852226e-02
 7.546673e+06  8.488264e-01  4.156336e-01  2.804316e-02
 7.976339e+06  8.488264e-01  4.151492e-01  2.757193e-02
 8.430468e+06  8.488264e-01  4.146684e-01  2.710843e-02
 8.910453e+06  8.488264e-01  4.141914e-01  2.665255e-02
 9.417766e+06  8.488264e-01  4.137180e-01  2.620417e-02
 9.953962e+06  8.488264e-01  4.132482e-01  2.576317e-02
 1.052069e+07  8.488264e-01  4.127819e-01  2.532943e-02
 1.111968e+07  8.488264e-01  4.123192e-01  2.490284e-02
 1.175277e+07  8.488264e-01  4.118600e-01  2.448328e-02
 1.242191e+07  8.488264e-01  4.114044e-01  2.407065e-02
 1.312915e+07  8.488264e-01  4.109522e-01  2.366483e-02
 1.387665e+07  8.488264e-01  4.105034e-01  2.326572e-02
 1.466671e+07  8.488264e-01  4.100581e-01  2.287320e-02
 1.550175e+07  8.488264e-01  4.096161e-01  2.248718e-02
 1.638434e+07  8.488264e-01  4.091775e-01  2.210755e-02
 1.731717e+07  8.488264e-01  4.087423e-01  2.173421e-02
 1.830312e+07  8.488264e-01  4.083103e-01  2.136705e-02
 1.934520e+07  8.488264e-01  4.078817e-01  2.100598e-02
 2.044661e+07  8.488264e-01  4.074563e-01  2.065091e-02
 2.161073e+07  8.488264e-01  4.070341e-01  2.030173e-02
 2.284112e+07  8.488264e-01  4.066152e-01  1.995834e-02
 2.414157e+07  8.488264e-01  4.061994e-01  1.962067e-02
 2.551606e+07  8.488264e-01  4.057869e-01  1.928861e-02
 2.696881e+07  8.488264e-01  4.053774e-01  1.896208e-02
 2.850426e+07  8.488264e-01  4.049711e-01  1.864098e-02
 3.012714e+07  8.488264e-01  4.045679e-01  1.832523e-02
 3.184242e+07  8.488264e-01  4.041677e-01  1.801475e-02
 3.365535e+07  8.488264e-01  4.037706e-01  1.770944e-02
 3.557150e+07  8.488264e-01  4.033765e-01  1.740922e-02
 3.759675e+07  8.488264e-01  4.029854e-01  1.711401e-02
 3.973730e+07  8.488264e-01  4.025973e-01  1.682374e-02
 4.199973e+07  8.488264e-01  4.022121e-01  1.653831e-02
 4.439097e+07  8.488264e-01  4.018299e-01  1.625765e-02
 4.691835e+07  8.488264e-01  4.014506e-01  1.598169e-02
 4.958962e+07  8.488264e-01  4.010741e-01  1.571034e-02
 5.241298e+07  8.488264e-01  4.007006e-01  1.544353e-02
 5.539709e+07  8.488264e-01  4.003298e-01  1.518119e-02
 5.855110e+07  8.488264e-01  3.999619e-01  1.492325e-02
 6.188468e+07  8.488264e-01  3.995968e-01  1.466963e-02
 6.540806e+07  8.488264e-01  3.992345e-01  1.442026e-02
 6.913204e+07  8.488264e-01  3.988749e-01  1.417507e-02
 7.306804e+07  8.488264e-01  3.985181e-01  1.393400e-02
 7.722814e+07  8.488264e-01  3.981640e-01  1.369698e-02
 8.162509e+07  8.488264e-01  3.978126e-01  1.346393e-02
 8.627237e+07  8.488264e-01  3.974638e-01  1.323480e-02
 9.118425e+07  8.488264e-01  3.971178e-01  1.300952e-02
 9.637579e+07  8.488264e-01  3.967743e-01  1.278803e-02
 1.018629e+08  8.488264e-01  3.964335e-01  1.257027e-02
 1.076624e+08  8.488264e-01  3.960952e-01  1.235617e-02
 1.137921e+08  8.488264e-01  3.957596e-01  1.214567e-02
 1.202708e+08  8.488264e-01  3.954264e-01  1.193872e-02
 1.271184e+08  8.488264e-01  3.950959e-01  1.173525e-02
 1.343558e+08  8.488264e-01  3.947678e-01  1.153521e-02
 1.420053e+08  8.488264e-01  3.944422e-01  1.133855e-02
 1.500903e+08  8.488264e-01  3.941192e-01  1.114520e-02
 1.586357e+08  8.488264e-01  3.937985e-01  1.095511e-02
 1.676675e+08  8.488264e-01  3.934804e-01  1.076823e-02
 1.772136e+08  8.488264e-01  3.931646e-01  1.058450e-02
 1.873032e+08  8.488264e-01  3.928512e-01  1.040388e-02
 1.979672e+08  8.488264e-01  3.925403e-01  1.022631e-02
 2.092383e+08  8.488264e-01  3.922317e-01  1.005173e-02
 2.211512e+08  8.488264e-01  3.919254e-01  9.880113e-03
 2.337424e+08  8.488264e-01  3.916215e-01  9.711392e-03
 2.470504e+08  8.488264e-01  3.913199e-01  9.545525e-03
 2.611161e+08  8.488264e-01  3.910205e-01  9.382464e-03
 2.759826e+08  8.488264e-01  3.907235e-01  9.222162e-03
 2.916956e+08  8.488264e-01  3.904287e-01  9.064574e-03
 3.083031e+08  8.488264e-01  3.901362e-01  8.909653e-03
 3.258562e+08  8.488264e-01  3.898459e-01  8.757357e-03
 3.444087e+08  8.488264e-01  3.895578e-01  8.607641e-03
 3.640175e+08  8.488264e-01  3.892719e-01  8.460462e-03
 3.847427e+08  8.488264e-01  3.889882e-01  8.315777e-03
 4.066478e+08  8.488264e-01  3.887066e-01  8.173546e-03
 4.298001e+08  8.488264e-01  3.884272e-01  8.033727e-03
 4.542706e+08  8.488264e-01  3.881499e-01  7.896280e-03
